rank,gameName,tagLine,tier,leaguePoints,plays,wins,tops,winRate,top4Rate,rankDiff
I,VIT setsuko,NA2,CHALLENGER,1706,216,59,163,27.3,75.5,
I,ACAD wasian,NA2,CHALLENGER,1561,237,75,162,31.6,68.4,
I,ACAD Dishsoap,NA3,CHALLENGER,1204,234,46,161,19.7,68.8,
I,VIT prestivent,123,CHALLENGER,1125,376,71,217,18.9,57.7,
I,IronBog,999,CHALLENGER,1101,209,49,143,23.4,68.4,
I,Upsetmax,NA2,CHALLENGER,1089,220,43,137,19.5,62.3,1
I,YBY1,YBY2,CHALLENGER,1080,207,48,141,23.2,68.1,-1
I,META Spencer,TFT,CHALLENGER,1027,287,55,176,19.2,61.3,
I,Ripple Overdrive,NA1,CHALLENGER,1012,192,45,131,23.4,68.2,1
I,CTG dankmemes01,001,CHALLENGER,994,193,44,126,22.8,65.3,-1
I,CTG Kaiweng,CTG,CHALLENGER,950,268,55,165,20.5,61.6,1
I,G2 Double,NA11,CHALLENGER,934,200,48,126,24.0,63.0,1
I,grea,melt,CHALLENGER,932,272,49,162,18.0,59.6,1
I,FNC Filup,TFT,CHALLENGER,930,201,53,130,26.4,64.7,1
I,ArtixRx,che,CHALLENGER,925,260,44,162,16.9,62.3,-4
I,milala,milal,CHALLENGER,909,145,30,97,20.7,66.9,
I,Stellar Minhee,wasdq,CHALLENGER,888,136,32,91,23.5,66.9,
I,149cm,149,CHALLENGER,860,297,55,181,18.5,60.9,3
I,EricWei,1412,CHALLENGER,852,233,52,138,22.3,59.2,-1
I,junglebook1,NA1,CHALLENGER,834,218,41,131,18.8,60.1,2
I,gregsweakestchud,LARP,CHALLENGER,830,295,54,168,18.3,56.9,-2
I,Broseph,LAB,CHALLENGER,774,189,33,120,17.5,63.5,1
I,jcuuub,NA2,CHALLENGER,773,193,33,122,17.1,63.2,1
I,datatft99,4220,CHALLENGER,767,158,41,100,25.9,63.3,-4
I,spethom,him,CHALLENGER,741,313,41,183,13.1,58.5,2
I,silencer142,NA1,CHALLENGER,726,421,60,243,14.3,57.7,-1
I,asdfga,aha,CHALLENGER,725,283,31,167,11.0,59.0,-1
I,Dono,77244,CHALLENGER,721,274,43,151,15.7,55.1,
I,robivankenob,NA1,CHALLENGER,713,226,37,139,16.4,61.5,
I,shoma,INT1,CHALLENGER,712,349,54,202,15.5,57.9,6
I,CTG Marcel P,NA2,CHALLENGER,707,269,48,169,17.8,62.8,-1
I,rita,bbt,CHALLENGER,707,259,46,155,17.8,59.8,-1
I,Kurumx,FREAK,CHALLENGER,703,295,51,179,17.3,60.7,-1
I,kbaobao,HKG,CHALLENGER,700,190,45,112,23.7,58.9,-1
I,Hanneko,TFTQC,CHALLENGER,698,275,41,153,14.9,55.6,-1
I,Neonify,NA1,CHALLENGER,697,243,35,140,14.4,57.6,-1
I,panche3e,plink,CHALLENGER,656,153,25,97,16.3,63.4,
I,Cool Guy Dom,dom,CHALLENGER,642,209,26,137,12.4,65.6,
I,Xnieamo,NA1,CHALLENGER,640,217,48,127,22.1,58.5,
I,Phoenixaa,159,CHALLENGER,638,268,53,150,19.8,56.0,6
I,Kamila Valieva,1919,CHALLENGER,627,224,38,132,17.0,58.9,-1
I,Kahdei,OCE1,CHALLENGER,623,295,60,168,20.3,56.9,-1
I,metzauh,1767,CHALLENGER,590,372,56,199,15.1,53.5,1
I,XMURUK,039,CHALLENGER,589,196,42,117,21.4,59.7,3
I,ROC me1stor8th,NA2,CHALLENGER,587,188,28,114,14.9,60.6,
I,Ashemoo,XDD,CHALLENGER,587,156,35,98,22.4,62.8,-3
I,WutPu,moc,CHALLENGER,576,205,35,123,17.1,60.0,2
I,Cambulee,tft,CHALLENGER,574,202,34,132,16.8,65.3,2
I,FL Chunington,intt,CHALLENGER,573,231,39,134,16.9,58.0,2
I,Degree,NA2,CHALLENGER,571,189,30,112,15.9,59.3,2
I,jeddi,YER,CHALLENGER,568,277,30,163,10.8,58.8,2
I,Jjchen101,101,CHALLENGER,567,220,35,132,15.9,60.0,2
I,JukeYou,NA1,CHALLENGER,565,223,46,126,20.6,56.5,2
I,imriveting,NA1,CHALLENGER,562,255,41,154,16.1,60.4,2
I,Protect Scroll,NA2,CHALLENGER,559,341,63,182,18.5,53.4,2
I,CTG Souless,001,CHALLENGER,558,221,38,133,17.2,60.2,-8
I,auqaa,NA1,CHALLENGER,552,426,65,215,15.3,50.5,-15
I,Luqun,NA1,CHALLENGER,541,141,27,94,19.1,66.7,
I,CrazyCat,Kitty,CHALLENGER,536,195,43,108,22.1,55.4,
I,TLeyds,LQD,CHALLENGER,535,293,43,159,14.7,54.3,
I,afkdrew,9257,CHALLENGER,530,282,51,158,18.1,56.0,
I,CTG emilyywang,1111,CHALLENGER,529,294,49,165,16.7,56.1,
I,Opening Night,9156,CHALLENGER,526,240,45,134,18.8,55.8,
I,Eggo,093,CHALLENGER,516,301,57,162,18.9,53.8,
I,MeNoHaxor,NA1,CHALLENGER,513,235,42,130,17.9,55.3,
I,adcSin,hello,CHALLENGER,513,164,42,98,25.6,59.8,
I,MAIKEL,2892,CHALLENGER,512,160,25,107,15.6,66.9,
I,DavidAce,TFTQC,CHALLENGER,511,135,28,93,20.7,68.9,
I,Micco,11111,CHALLENGER,509,271,43,147,15.9,54.2,
I,Shabamoon,0954,CHALLENGER,508,109,29,71,26.6,65.1,
I,Kiyoon,NA2,GRANDMASTER,487,335,64,187,19.1,55.8,1
I,Chuyen2311,NA1,GRANDMASTER,485,243,38,135,15.6,55.6,1
I,CTG robinsongz,888,GRANDMASTER,483,198,39,118,19.7,59.6,1
I,VP k1an,LHPA,GRANDMASTER,483,246,51,142,20.7,57.7,1
I,Darth Nub,NA2,GRANDMASTER,477,273,63,156,23.1,57.1,-4
I,dpei,NA1,GRANDMASTER,475,236,46,143,19.5,60.6,
I,IceCreamStore,NA1,GRANDMASTER,472,89,25,68,28.1,76.4,
I,LC Laharl,3836,GRANDMASTER,462,238,31,140,13.0,58.8,
I,Coils,HiQT,GRANDMASTER,455,236,37,133,15.7,56.4,
I,Jaway,wuwei,GRANDMASTER,454,211,35,128,16.6,60.7,6
I,MJS Deleted,NA2,GRANDMASTER,453,264,48,154,18.2,58.3,-1
I,bopster,PMD,GRANDMASTER,443,254,44,145,17.3,57.1,-1
I,Dino0228,NA1,GRANDMASTER,441,355,45,201,12.7,56.6,2
I,VIT Milk,NA2,GRANDMASTER,437,175,33,106,18.9,60.6,-2
I,Korneli,Korn,GRANDMASTER,435,227,50,126,22.0,55.5,-2
I,Hopefully,chae,GRANDMASTER,433,255,49,142,19.2,55.7,-2
I,Dasxly,TTV,GRANDMASTER,429,229,39,134,17.0,58.5,
I,FW AQ1H,6406,GRANDMASTER,428,132,26,90,19.7,68.2,
I,Cottontail,NA1,GRANDMASTER,421,339,47,178,13.9,52.5,
I,Pun,TFT,GRANDMASTER,417,146,24,97,16.4,66.4,
I,neighborhoodnunu,neigh,GRANDMASTER,415,205,33,116,16.1,56.6,
I,Dreynox,NA1,GRANDMASTER,410,235,35,142,14.9,60.4,10
I,ROC JazLatte,latte,GRANDMASTER,405,147,41,93,27.9,63.3,-1
I,LadderSlayer,NA1,GRANDMASTER,403,116,25,77,21.6,66.4,
I,Ariz,inNA,GRANDMASTER,402,145,24,89,16.6,61.4,
I,Vuo,NA1,GRANDMASTER,396,312,34,169,10.9,54.2,
I,Mean Mister Kien,NA1,GRANDMASTER,395,308,39,171,12.7,55.5,
I,Nuge,PMD1,GRANDMASTER,392,149,30,96,20.1,64.4,1
I,evernight,花 火,GRANDMASTER,388,326,42,179,12.9,54.9,1
I,Anx,TWICE,GRANDMASTER,382,341,60,175,17.6,51.3,1
I,El Vini,NA1,GRANDMASTER,379,315,57,168,18.1,53.3,2
I,popdragonquest,NA1,GRANDMASTER,379,200,42,116,21.0,58.0,2
I,paprika,lemon,GRANDMASTER,375,178,45,99,25.3,55.6,2
I,Plumper,TFTNA,GRANDMASTER,374,242,37,130,15.3,53.7,-6
I,m0tiv,xdd,GRANDMASTER,373,115,24,79,20.9,68.7,1
I,mein,pengu,GRANDMASTER,371,231,30,131,13.0,56.7,1
I,shanghai,CN1,GRANDMASTER,371,328,48,177,14.6,54.0,-14
I,rety,0530,GRANDMASTER,370,202,27,116,13.4,57.4,
I,ZT DthDiogo,NA05,GRANDMASTER,369,215,29,124,13.5,57.7,
I,hazy,supd,GRANDMASTER,362,217,25,129,11.5,59.4,1
I,Monstrata,NA1,GRANDMASTER,362,185,38,107,20.5,57.8,1
I,dallasyes,NA1,GRANDMASTER,358,263,36,141,13.7,53.6,1
I,TTV thekrayc,NA1,GRANDMASTER,354,396,42,204,10.6,51.5,1
I,Msian Emilywang,emo,GRANDMASTER,353,144,37,90,25.7,62.5,-4
I,Nik,0283,GRANDMASTER,348,333,22,193,6.6,58.0,
I,FlowerDance,0719,GRANDMASTER,346,118,31,72,26.3,61.0,
I,mori jp1,NA1,GRANDMASTER,345,116,32,73,27.6,62.9,9
I,Preformance,NA1,GRANDMASTER,344,209,23,117,11.0,56.0,-1
I,ClearloveCy,NA1,GRANDMASTER,340,199,39,106,19.6,53.3,1
I,Laplace,lplc5,GRANDMASTER,340,209,33,127,15.8,60.8,1
I,slicedown,meow,GRANDMASTER,338,212,33,127,15.6,59.9,1
I,VIT k3soju,000,GRANDMASTER,333,334,55,184,16.5,55.1,1
I,4kaden,pee,GRANDMASTER,333,238,33,137,13.9,57.6,1
I,meimei,kay,GRANDMASTER,328,182,27,105,14.8,57.7,1
I,ralphie,maha,GRANDMASTER,325,235,40,141,17.0,60.0,-6
I,newjons,115,GRANDMASTER,320,181,33,102,18.2,56.4,1
I,LC Abyss,CAPO,GRANDMASTER,320,187,26,112,13.9,59.9,1
I,ROC Lilbear,1122,GRANDMASTER,319,180,31,104,17.2,57.8,1
I,Rice Shower,TTA,GRANDMASTER,317,437,61,221,14.0,50.6,1
I,NinjaTDA,AKTDA,GRANDMASTER,313,298,39,163,13.1,54.7,1
I,Sungster,Chud,GRANDMASTER,310,148,25,88,16.9,59.5,1
I,Rainbowologist,lmc,GRANDMASTER,303,101,33,66,32.7,65.3,-14
I,NotEnoughForYou,CFC,GRANDMASTER,300,264,33,146,12.5,55.3,
I,弈梦 小飞,2025,GRANDMASTER,299,169,36,98,21.3,58.0,
I,TLG Jianglin,1215,GRANDMASTER,297,134,27,86,20.1,64.2,5
I,wigwugg,111,GRANDMASTER,295,157,28,92,17.8,58.6,-1
I,Guario,NA1,GRANDMASTER,292,185,35,104,18.9,56.2,-1
I,Atesgety,NA1,GRANDMASTER,291,231,31,129,13.4,55.8,-1
I,ZT ChaKram,ztlyy,GRANDMASTER,289,193,39,112,20.2,58.0,-1
I,Kitchen Utensils,NA1,GRANDMASTER,287,154,23,90,14.9,58.4,-1
I,IBlocks,0415,GRANDMASTER,286,358,26,196,7.3,54.7,
I,Bruhbruhbruh WHO,NA1,GRANDMASTER,285,185,42,108,22.7,58.4,
I,central ceemen,2222,GRANDMASTER,284,275,29,148,10.5,53.8,1
I,Atad,NA1,GRANDMASTER,283,226,36,136,15.9,60.2,1
I,ZomBmu,NA1,GRANDMASTER,283,183,24,104,13.1,56.8,1
I,Ceiling,TRM,GRANDMASTER,282,241,32,139,13.3,57.7,1
I,FIVEHEADiQ,NA1,GRANDMASTER,280,313,42,162,13.4,51.8,1
I,wilf,011,GRANDMASTER,279,179,30,101,16.8,56.4,1
I,ちいかわ,3210,GRANDMASTER,278,193,38,109,19.7,56.5,1
I,xsxsssxsx,NA1,GRANDMASTER,277,411,64,203,15.6,49.4,10
I,J or C,NA1,GRANDMASTER,276,195,30,110,15.4,56.4,
I,Folly,247,GRANDMASTER,275,227,42,125,18.5,55.1,
I,syz fanboy 2,jials,GRANDMASTER,274,292,35,162,12.0,55.5,41
I,VN soles,9792,GRANDMASTER,273,158,29,99,18.4,62.7,-1
I,mali QAQ,Ornn,GRANDMASTER,272,128,21,80,16.4,62.5,-1
I,mitri,ems,GRANDMASTER,270,333,49,177,14.7,53.2,-1
I,ROC WithoutYou,123,GRANDMASTER,268,93,26,64,28.0,68.8,-1
I,ginya916,916,GRANDMASTER,267,171,33,104,19.3,60.8,-1
I,Dexter,93782,GRANDMASTER,265,200,34,114,17.0,57.0,-1
I,kai,00003,GRANDMASTER,262,249,39,136,15.7,54.6,-1
I,ACAD Frodan,FRO,GRANDMASTER,259,235,38,130,16.2,55.3,
I,Bocchi,718,GRANDMASTER,259,315,55,167,17.5,53.0,
I,Deis1k,NA1,GRANDMASTER,257,231,34,135,14.7,58.4,
I,flamez,wfm,GRANDMASTER,255,101,25,63,24.8,62.4,
I,Shabby,NA1,GRANDMASTER,254,133,28,89,21.1,66.9,-22
I,ARA MrIncredible,NA2,GRANDMASTER,252,190,36,110,18.9,57.9,-1
I,Sogeking,1127,GRANDMASTER,251,302,37,165,12.3,54.6,-1
I,Mi1o,EA7,GRANDMASTER,250,162,34,99,21.0,61.1,-1
I,Snow,ZionT,GRANDMASTER,249,348,33,181,9.5,52.0,19
I,G2 Enzosx,1053,GRANDMASTER,249,121,22,79,18.2,65.3,-2
I,Canazai,NA1,GRANDMASTER,247,248,33,131,13.3,52.8,-2
I,FARTINATOR06,fart,GRANDMASTER,246,212,36,117,17.0,55.2,-2
I,jdzielinski,PMD1,GRANDMASTER,246,121,24,78,19.8,64.5,-2
I,SevenEnd7,SEVEN,GRANDMASTER,246,158,15,96,9.5,60.8,-2
I,FhongElaina,NA1,GRANDMASTER,246,111,29,72,26.1,64.9,49
I,not bad,1001,GRANDMASTER,246,224,49,136,21.9,60.7,-3
I,Peco,euhh,GRANDMASTER,244,291,30,163,10.3,56.0,-3
I,MGHotDog,5656,GRANDMASTER,244,166,40,96,24.1,57.8,34
I,FW terry,hkg,GRANDMASTER,244,116,23,74,19.8,63.8,-4
I,Kisso66,CN1,GRANDMASTER,242,194,25,107,12.9,55.2,-4
I,NicNac19,6752,GRANDMASTER,239,222,31,121,14.0,54.5,-4
I,Elena Rybakina,qaq,GRANDMASTER,239,248,50,145,20.2,58.5,-4
I,robinsongz son,hehe,GRANDMASTER,238,155,31,92,20.0,59.4,-3
I,neekolover32,tail,GRANDMASTER,236,226,34,123,15.0,54.4,-3
I,ADWANG,9265,GRANDMASTER,236,226,44,122,19.5,54.0,-3
I,PoTFT,THAI,GRANDMASTER,235,274,31,147,11.3,53.6,-3
I,Knakrack,Knak,GRANDMASTER,232,175,35,95,20.0,54.3,-3
I,Volcaronitee,RAJOT,GRANDMASTER,231,132,26,77,19.7,58.3,-3
I,不是本人,NB1,GRANDMASTER,230,131,28,79,21.4,60.3,-3
I,arodnaP,777,GRANDMASTER,229,239,36,130,15.1,54.4,-3
I,tintt,NA1,GRANDMASTER,228,138,23,83,16.7,60.1,-2
I,Tygic,NA1,GRANDMASTER,228,331,35,183,10.6,55.3,-2
I,CookiesOP,NA1,GRANDMASTER,225,123,24,77,19.5,62.6,-2
I,Kite,tobi,GRANDMASTER,223,218,53,115,24.3,52.8,-2
I,VOIDS1N,NA1,GRANDMASTER,223,166,15,105,9.0,63.3,-2
I,Predator,PMD,GRANDMASTER,220,164,27,93,16.5,56.7,-1
I,gyalubaby,NA1,GRANDMASTER,220,230,23,128,10.0,55.7,-1
I,Guild,NA1,GRANDMASTER,219,224,34,122,15.2,54.5,-1
I,magenta,0428,GRANDMASTER,218,158,27,91,17.1,57.6,-1
I,Icey,NA2,GRANDMASTER,218,189,26,114,13.8,60.3,-1
I,loganemar,NA1,GRANDMASTER,218,147,25,83,17.0,56.5,-1
I,Frank7Li,NA1,GRANDMASTER,217,281,53,148,18.9,52.7,-1
I,pitzy,2676,GRANDMASTER,217,248,38,138,15.3,55.6,-1
I,skinnyuglybaby,NA1,GRANDMASTER,217,284,42,146,14.8,51.4,-1
I,01000101 1010011,NA1,GRANDMASTER,215,258,32,141,12.4,54.7,-26
I,jibory,000,GRANDMASTER,215,98,17,66,17.3,67.3,-2
I,MJS Leofloresdc,Dscrd,GRANDMASTER,215,312,35,166,11.2,53.2,-2
I,Bống ngok iu,Brynt,GRANDMASTER,214,292,43,148,14.7,50.7,-2
I,calebjay,jay,GRANDMASTER,213,147,30,84,20.4,57.1,-2
I,zeka wannabe,NA1,GRANDMASTER,212,271,43,142,15.9,52.4,-2
I,gorlami kitten,nyaaa,GRANDMASTER,211,157,22,91,14.0,58.0,-2
I,lele,butt,GRANDMASTER,211,193,32,107,16.6,55.4,-2
I,hiyoriiiitan111,0001,GRANDMASTER,211,165,26,95,15.8,57.6,-2
I,FinalDance,NA2,GRANDMASTER,210,204,31,112,15.2,54.9,-1
I,jia,05025,GRANDMASTER,209,164,22,97,13.4,59.1,-1
I,pannyandrew,pan,GRANDMASTER,208,174,31,99,17.8,56.9,-1
I,be kind errday,jebs,GRANDMASTER,208,164,26,92,15.9,56.1,-1
I,Calster,2017,GRANDMASTER,208,182,27,101,14.8,55.5,-1
I,TDogg,TFT,GRANDMASTER,206,174,28,95,16.1,54.6,
I,Babykush,NBA,GRANDMASTER,206,192,36,111,18.8,57.8,
I,TheMrPeanuts,NA1,GRANDMASTER,205,131,28,81,21.4,61.8,
I,Monoceros Caelis,NA1,GRANDMASTER,205,119,13,78,10.9,65.5,
I,Roontonzorg,NA1,GRANDMASTER,205,156,31,92,19.9,59.0,
I,mD Bepo,0000,GRANDMASTER,204,224,37,125,16.5,55.8,1
I,hawth0rne,NA1,GRANDMASTER,204,312,30,169,9.6,54.2,1
I,KiBi,NA1,GRANDMASTER,204,193,24,105,12.4,54.4,1
I,Duoyunzc,1057,GRANDMASTER,204,274,49,142,17.9,51.8,1
I,KRAMBERRIESONTOP,NA2,GRANDMASTER,202,212,26,124,12.3,58.5,1
I,lok,fraud,GRANDMASTER,202,122,34,69,27.9,56.6,1
I,DaBaby Is Goat,NA2,GRANDMASTER,200,205,30,115,14.6,56.1,1
I,UTRASH GEE,GEE,GRANDMASTER,200,214,29,121,13.6,56.5,1
I,bab rud triple 7,NA1,GRANDMASTER,197,136,23,82,16.9,60.3,-14
I,LC AnkallE,CAPO,GRANDMASTER,195,317,45,163,14.2,51.4,1
I,sry,cold,GRANDMASTER,154,214,29,114,13.6,53.3,2
I,Notrth,6968,GRANDMASTER,111,257,37,136,14.4,52.9,
I,haimahalfman,47777,GRANDMASTER,90,141,45,85,31.9,60.3,-3
I,treyb,0500,MASTER,287,348,56,183,16.1,52.6,1
I,mastamao,6074,MASTER,256,241,32,133,13.3,55.2,-1
I,ImBadGoEasy,NA1,MASTER,221,445,42,224,9.4,50.3,
I,bigwagon,NA5,MASTER,210,248,39,134,15.7,54.0,
I,Spli,020,MASTER,207,195,26,108,13.3,55.4,
I,LC santiiii27,CAPO,MASTER,199,219,23,130,10.5,59.4,
I,LC Dominus,CAPO,MASTER,199,197,26,114,13.2,57.9,
I,huyg,NA1,MASTER,194,225,32,124,14.2,55.1,
I,taskforce222,NA1,MASTER,194,147,19,85,12.9,57.8,
I,Maple,Arrow,MASTER,193,380,76,191,20.0,50.3,
I,hon bou baau,dog,MASTER,193,170,25,96,14.7,56.5,
I,アレックス,Hello,MASTER,193,120,25,78,20.8,65.0,
I,inflames,TFT,MASTER,190,376,44,202,11.7,53.7,
I,bossoskills,NA1,MASTER,187,133,21,82,15.8,61.7,
I,zhunation,ZHU,MASTER,187,219,22,120,10.0,54.8,
I,MyLittleSodaPop,4297,MASTER,185,257,26,139,10.1,54.1,
I,Fake Johnny,NA1,MASTER,184,155,34,90,21.9,58.1,
I,Garchompro,NA1,MASTER,183,93,24,59,25.8,63.4,
I,LC DYAMZ,L33T,MASTER,183,220,28,121,12.7,55.0,
I,海盐猫粼,0722,MASTER,183,229,27,129,11.8,56.3,
I,The1stTiger,00001,MASTER,182,190,21,111,11.1,58.4,
I,sweetfishriver,WTB,MASTER,181,169,36,94,21.3,55.6,
I,Pinay Ako,NA1,MASTER,180,319,43,172,13.5,53.9,
I,dehua,one,MASTER,175,99,27,59,27.3,59.6,
I,Nann,NA1,MASTER,174,191,45,109,23.6,57.1,
I,Subzeroark,NA1,MASTER,173,162,24,94,14.8,58.0,
I,Quality Teammate,4878,MASTER,172,233,24,131,10.3,56.2,
I,EdmanNx,NA1,MASTER,171,218,38,116,17.4,53.2,
I,Wraleqon,NA0,MASTER,171,111,21,71,18.9,64.0,
I,Sshade,noob,MASTER,169,201,30,112,14.9,55.7,
I,cob68,COB,MASTER,166,292,35,157,12.0,53.8,
I,Strategies,NA1,MASTER,165,196,41,106,20.9,54.1,
I,box,213,MASTER,165,217,38,115,17.5,53.0,
I,ArtemisOfTheMoon,NA1,MASTER,165,208,33,117,15.9,56.2,
I,DeadlyCO2,NA1,MASTER,164,166,23,102,13.9,61.4,
I,Youtube No1,NA1,MASTER,164,271,40,147,14.8,54.2,
I,bobby b,1340,MASTER,164,128,20,82,15.6,64.1,
I,The Banana,4skin,MASTER,164,298,43,150,14.4,50.3,
I,rrookieberry,0306,MASTER,163,304,46,163,15.1,53.6,
I,Thoughtseize,00001,MASTER,160,130,20,83,15.4,63.8,
I,Shiitaro,WHOPP,MASTER,159,202,29,114,14.4,56.4,
I,potaro kun,003,MASTER,157,318,53,167,16.7,52.5,
I,Lyme,Uslss,MASTER,156,155,18,89,11.6,57.4,
I,Trigger,salty,MASTER,155,242,36,141,14.9,58.3,30
I,ºµº,888,MASTER,154,133,22,83,16.5,62.4,-1
I,TacticTorn,NA1,MASTER,153,135,23,77,17.0,57.0,-1
I,PlFF,NA1,MASTER,152,110,25,68,22.7,61.8,-1
I,madwabbit,NA1,MASTER,150,296,38,151,12.8,51.0,-1
I,amiuoi,000,MASTER,150,159,33,89,20.8,56.0,55
I,三秒心动,boomi,MASTER,149,151,26,88,17.2,58.3,-2
I,lose equal learn,wat,MASTER,148,178,35,101,19.7,56.7,-2
I,diddlysquatz,6361,MASTER,146,251,31,139,12.4,55.4,-2
I,QCatalan,Math,MASTER,143,288,39,153,13.5,53.1,-1
I,Sadge,20325,MASTER,140,193,33,110,17.1,57.0,
I,Jiten,NA1,MASTER,138,206,33,111,16.0,53.9,
I,Mcalmic,NA1,MASTER,137,112,19,70,17.0,62.5,
I,DQA,88888,MASTER,136,168,25,97,14.9,57.7,
I,ego,illus,MASTER,136,150,24,90,16.0,60.0,
I,RamKev,NA1,MASTER,136,203,28,110,13.8,54.2,
I,Kisso,CN1,MASTER,136,175,37,91,21.1,52.0,86
I,concerta,22222,MASTER,135,96,23,62,24.0,64.6,-1
I,babo,604,MASTER,135,251,27,135,10.8,53.8,-11
I,Ciaossu,Ciao,MASTER,134,207,29,111,14.0,53.6,-2
I,Solduri,irud,MASTER,134,158,24,96,15.2,60.8,-2
I,justmessin,NA1,MASTER,133,331,46,182,13.9,55.0,-2
I,yoohnTFT,NA1,MASTER,133,300,44,153,14.7,51.0,-2
I,Xenor,NA1,MASTER,132,221,32,126,14.5,57.0,-2
I,Emailsupport1234,NA1,MASTER,130,192,28,105,14.6,54.7,-2
I,MilkTeaNoBoba,NA1,MASTER,130,126,22,76,17.5,60.3,-2
I,D10S joshuah,joshu,MASTER,130,126,28,72,22.2,57.1,-2
I,toLoveAgain TFT,NA1,MASTER,129,176,20,102,11.4,58.0,-2
I,DT ucdSenpai,0408,MASTER,128,198,33,113,16.7,57.1,35
I,Akko,416,MASTER,128,239,38,133,15.9,55.6,-3
I,Froiwin,NA1,MASTER,128,410,53,210,12.9,51.2,-3
I,monstersattack,001,MASTER,128,340,49,171,14.4,50.3,-3
I,Rice Shower,tvgrl,MASTER,127,351,41,185,11.7,52.7,-3
I,sera 20 20,NA1,MASTER,124,330,40,180,12.1,54.5,70
I,妹控番長,1234,MASTER,124,150,31,88,20.7,58.7,-2
I,Tornelos,NA1,MASTER,124,140,23,80,16.4,57.1,-2
I,TACOBELL WlFl,NA1,MASTER,123,256,12,148,4.7,57.8,-2
I,dhaien,NA1,MASTER,123,64,26,45,40.6,70.3,-2
I,Dchan31,NA1,MASTER,123,103,18,67,17.5,65.0,-2
I,Awesome Pawsome,2005,MASTER,123,289,43,145,14.9,50.2,-2
I,gnomemangeurEU,12345,MASTER,123,276,24,154,8.7,55.8,-2
I,Dougisacat,5521,MASTER,123,260,36,138,13.8,53.1,-2
I,IllllllIIIIlllll,NA1,MASTER,122,218,34,119,15.6,54.6,-2
I,Coshen,NA1,MASTER,122,116,19,77,16.4,66.4,-2
I,Meet,teeM,MASTER,122,133,27,78,20.3,58.6,-2
I,Cheche,SK1,MASTER,122,401,47,229,11.7,57.1,-2
I,indra,tft1,MASTER,121,203,34,113,16.7,55.7,-2
I,aybruh,123,MASTER,121,153,18,86,11.8,56.2,-2
I,IridescentFlower,DVZ0,MASTER,120,165,27,95,16.4,57.6,-2
I,Zutter,NA1,MASTER,118,163,21,93,12.9,57.1,-2
I,Mágic,DBLUP,MASTER,118,181,31,104,17.1,57.5,-2
I,NoFunAllowd,NA1,MASTER,117,248,33,138,13.3,55.6,-42
I,TorToz,2616,MASTER,117,234,32,126,13.7,53.8,-3
I,Absoleus,bonk,MASTER,116,183,30,99,16.4,54.1,-3
I,Austeaks,9585,MASTER,116,184,29,103,15.8,56.0,-3
I,DINOSAUR,NUGZ,MASTER,115,157,34,92,21.7,58.6,-3
I,Im Truman,1234,MASTER,115,259,43,136,16.6,52.5,-2
I,worst vn player,kwan,MASTER,114,97,14,62,14.4,63.9,-2
I,想要快快长高,3007,MASTER,113,276,45,138,16.3,50.0,-2
I,Bwetro,TOG,MASTER,112,286,29,161,10.1,56.3,-2
I,AzumaSeren,5931,MASTER,112,137,25,78,18.2,56.9,-2
I,VamanaOneTrick,NA1,MASTER,111,257,36,144,14.0,56.0,-2
I,procrastinating,NA2,MASTER,110,85,17,56,20.0,65.9,-1
I,Pizza,ppx,MASTER,109,112,20,71,17.9,63.4,-1
I,WowItsPat,NA1,MASTER,108,124,18,78,14.5,62.9,
I,Crackadon,NA1,MASTER,108,163,24,92,14.7,56.4,
I,guba,yrh,MASTER,106,249,36,135,14.5,54.2,
I,YTYiIsYordle,0802,MASTER,106,184,30,106,16.3,57.6,
I,jasonjava,NA1,MASTER,105,279,35,152,12.5,54.5,
I,Chengo,NA1,MASTER,105,115,21,66,18.3,57.4,
I,Trystan,000,MASTER,105,262,45,139,17.2,53.1,
I,nekoˉ,NA1,MASTER,105,90,18,63,20.0,70.0,
I,ZT Coqui,5042,MASTER,105,236,41,119,17.4,50.4,
I,Gurpin,NA1,MASTER,104,129,27,76,20.9,58.9,
I,cheesecuttlefish,NA1,MASTER,104,186,15,108,8.1,58.1,
I,rain99,lin,MASTER,103,189,27,113,14.3,59.8,
I,Steddie,Edd,MASTER,102,180,22,103,12.2,57.2,
I,swordnimi,8420,MASTER,102,81,18,59,22.2,72.8,
I,Macklez,mckay,MASTER,102,237,31,128,13.1,54.0,
I,LC tarmyshane,NA2,MASTER,102,145,15,86,10.3,59.3,
I,gaatroxxx,NA1,MASTER,101,154,28,87,18.2,56.5,
I,gorglflurp,5632,MASTER,101,193,27,113,14.0,58.5,-50
I,Mega Mantine,FullK,MASTER,101,204,30,112,14.7,54.9,-1
I,tortoisewildo,GGS,MASTER,101,218,22,124,10.1,56.9,-1
I,Illuminous,NA1,MASTER,100,199,40,100,20.1,50.3,-1
I,Movie,NA1,MASTER,100,377,53,193,14.1,51.2,-1
I,Ponger,keq,MASTER,100,102,22,65,21.6,63.7,
I,DaPotatoOfLife,bomba,MASTER,100,271,33,152,12.2,56.1,
I,Hakspo,NA1,MASTER,99,218,39,122,17.9,56.0,
I,NaniBoi101,NANI,MASTER,99,171,28,99,16.4,57.9,
I,MintyLeaf3,NA1,MASTER,98,467,62,236,13.3,50.5,72
I,El Chelo,6876,MASTER,98,215,35,110,16.3,51.2,-1
